Date,Season,League,HomeTeam,AwayTeam,FTHG,FTAG,HomeRating_Before,AwayRating_Before,HomeRating_After,AwayRating_After,Expected_Home_Win,Rating_Change_Home,Rating_Change_Away
2023-03-12,2223,premier_league,Man United,Southampton,0,0,1621.37,1366.53,1614.18,1373.73,0.86,-7.19,7.19
2023-03-12,2223,premier_league,West Ham,Aston Villa,1,1,1470.82,1498.89,1469.9,1499.81,0.546,-0.92,0.92
2023-03-12,2223,premier_league,Newcastle,Wolves,2,1,1584.15,1447.33,1589.02,1442.46,0.756,4.87,-4.87
2023-03-15,2223,premier_league,Brighton,Crystal Palace,1,0,1567.17,1464.72,1572.81,1459.08,0.718,5.64,-5.64
2023-03-15,2223,premier_league,Southampton,Brentford,0,2,1373.73,1531.13,1362.83,1542.03,0.363,-10.9,10.9
2023-03-17,2223,premier_league,Nott'm Forest,Newcastle,1,2,1421.35,1589.02,1407.36,1596.01,0.35,-13.99,7.0
2023-03-18,2223,premier_league,Chelsea,Everton,2,2,1575.8,1398.68,1569.87,1404.61,0.797,-5.93,5.93
2023-03-18,2223,premier_league,Southampton,Tottenham,3,3,1362.83,1616.85,1367.89,1611.78,0.247,5.07,-5.07
2023-03-18,2223,premier_league,Wolves,Leeds,2,4,1442.46,1417.46,1423.86,1436.06,0.62,-18.6,18.6
2023-03-18,2223,premier_league,Aston Villa,Bournemouth,3,0,1499.81,1426.88,1510.92,1404.66,0.682,11.11,-22.23
2023-03-18,2223,premier_league,Brentford,Leicester,1,1,1542.03,1480.66,1538.67,1484.02,0.668,-3.36,3.36
2023-03-19,2223,premier_league,Arsenal,Crystal Palace,4,1,1717.47,1459.08,1722.3,1454.26,0.862,4.83,-4.83
2023-04-01,2223,premier_league,Man City,Liverpool,4,1,1810.13,1679.14,1818.87,1670.39,0.75,8.74,-8.74
2023-04-01,2223,premier_league,Arsenal,Leeds,4,1,1722.3,1436.06,1726.5,1431.86,0.88,4.2,-4.2
2023-04-01,2223,premier_league,Bournemouth,Fulham,2,1,1404.66,1467.7,1424.83,1457.61,0.496,20.18,-10.09
2023-04-01,2223,premier_league,Brighton,Brentford,3,3,1572.81,1538.67,1570.17,1541.32,0.632,-2.65,2.65
2023-04-01,2223,premier_league,Crystal Palace,Leicester,2,1,1454.26,1484.02,1463.39,1474.89,0.543,9.13,-9.13
2023-04-01,2223,premier_league,Nott'm Forest,Wolves,1,1,1407.36,1423.86,1404.87,1425.11,0.562,-2.49,1.25
2023-04-01,2223,premier_league,Chelsea,Aston Villa,0,2,1569.87,1510.92,1549.92,1530.86,0.665,-19.94,19.94
2023-04-02,2223,premier_league,Newcastle,Man United,2,0,1596.01,1614.18,1609.22,1600.98,0.56,13.2,-13.2
2023-04-02,2223,premier_league,West Ham,Southampton,1,0,1469.9,1367.89,1475.55,1362.25,0.718,5.65,-5.65
2023-04-03,2223,premier_league,Everton,Tottenham,1,1,1404.61,1611.78,1408.61,1607.78,0.3,4.0,-4.0
2023-04-04,2223,premier_league,Bournemouth,Brighton,0,2,1424.83,1570.17,1402.06,1581.55,0.38,-22.78,11.39
2023-04-04,2223,premier_league,Leeds,Nott'm Forest,2,1,1431.86,1404.87,1439.41,1389.78,0.623,7.55,-15.09
2023-04-04,2223,premier_league,Leicester,Aston Villa,1,2,1474.89,1530.86,1464.77,1540.98,0.506,-10.12,10.12
2023-04-04,2223,premier_league,Chelsea,Liverpool,0,0,1549.92,1670.39,1551.65,1668.67,0.414,1.72,-1.72
2023-04-05,2223,premier_league,Man United,Brentford,1,0,1600.98,1541.32,1607.66,1534.63,0.666,6.69,-6.69
2023-04-05,2223,premier_league,West Ham,Newcastle,1,5,1475.55,1609.22,1460.72,1624.05,0.396,-14.83,14.83
2023-04-08,2223,premier_league,Tottenham,Brighton,2,1,1607.78,1581.55,1615.35,1573.99,0.622,7.57,-7.57
2023-04-08,2223,premier_league,Southampton,Man City,1,4,1362.25,1818.87,1359.01,1822.11,0.093,-3.24,3.24
2023-04-08,2223,premier_league,Wolves,Chelsea,1,0,1425.11,1551.65,1437.0,1539.75,0.405,11.89,-11.89
2023-04-08,2223,premier_league,Leicester,Bournemouth,0,1,1464.77,1402.06,1451.38,1428.84,0.67,-13.39,26.78
2023-04-08,2223,premier_league,Man United,Everton,2,0,1607.66,1408.61,1613.18,1403.1,0.816,5.51,-5.51
2023-04-08,2223,premier_league,Brentford,Newcastle,1,2,1534.63,1624.05,1525.48,1633.21,0.458,-9.16,9.16
2023-04-08,2223,premier_league,Aston Villa,Nott'm Forest,2,0,1540.98,1389.78,1547.84,1376.05,0.771,6.86,-13.72
2023-04-08,2223,premier_league,Fulham,West Ham,0,1,1457.61,1460.72,1445.99,1472.34,0.581,-11.62,11.62
2023-04-09,2223,premier_league,Leeds,Crystal Palace,1,5,1439.41,1463.39,1418.72,1484.08,0.552,-20.69,20.69
2023-04-09,2223,premier_league,Liverpool,Arsenal,2,2,1668.67,1726.5,1668.61,1726.56,0.503,-0.06,0.06
2023-04-15,2223,premier_league,Man City,Leicester,3,1,1822.11,1451.38,1824.43,1449.06,0.923,2.32,-2.32
2023-04-15,2223,premier_league,Tottenham,Bournemouth,2,3,1615.35,1428.84,1599.25,1444.94,0.805,-16.1,16.1
2023-04-15,2223,premier_league,Southampton,Crystal Palace,0,2,1359.01,1484.08,1346.78,1496.3,0.407,-12.22,12.22
2023-04-15,2223,premier_league,Wolves,Brentford,2,0,1437.0,1525.48,1453.23,1509.25,0.459,16.23,-16.23
2023-04-15,2223,premier_league,Chelsea,Brighton,1,2,1539.75,1573.99,1529.01,1584.73,0.537,-10.74,10.74
2023-04-15,2223,premier_league,Aston Villa,Newcastle,3,0,1547.84,1633.21,1566.62,1614.43,0.464,18.78,-18.78
2023-04-15,2223,premier_league,Everton,Fulham,1,3,1403.1,1445.99,1387.36,1461.73,0.525,-15.74,15.74
2023-04-16,2223,premier_league,West Ham,Arsenal,2,2,1472.34,1726.56,1477.41,1721.49,0.246,5.07,-5.07
2023-04-16,2223,premier_league,Nott'm Forest,Man United,0,2,1376.05,1613.18,1368.1,1621.13,0.265,-7.95,7.95
2023-04-17,2223,premier_league,Leeds,Liverpool,1,6,1418.72,1668.61,1408.68,1678.65,0.251,-10.04,10.04
2023-04-21,2223,premier_league,Arsenal,Southampton,3,3,1721.49,1346.78,1713.0,1355.27,0.924,-8.49,8.49
2023-04-22,2223,premier_league,Liverpool,Nott'm Forest,3,2,1678.65,1368.1,1680.77,1365.98,0.894,2.12,-2.12
2023-04-22,2223,premier_league,Fulham,Leeds,2,1,1461.73,1408.68,1468.58,1401.82,0.657,6.86,-6.86
2023-04-22,2223,premier_league,Brentford,Aston Villa,1,1,1509.25,1566.62,1509.17,1566.69,0.504,-0.08,0.08
2023-04-22,2223,premier_league,Crystal Palace,Everton,0,0,1496.3,1387.36,1491.79,1391.87,0.726,-4.51,4.51
2023-04-22,2223,premier_league,Leicester,Wolves,2,1,1449.06,1453.23,1457.47,1444.82,0.58,8.41,-8.41
2023-04-23,2223,premier_league,Newcastle,Tottenham,6,1,1614.43,1599.25,1630.17,1583.51,0.607,15.74,-15.74
2023-04-23,2223,premier_league,Bournemouth,West Ham,0,4,1444.94,1477.41,1424.71,1497.64,0.54,-20.23,20.23
2023-04-25,2223,premier_league,Wolves,Crystal Palace,2,0,1444.82,1491.79,1459.26,1477.35,0.519,14.44,-14.44
2023-04-25,2223,premier_league,Aston Villa,Fulham,1,0,1566.69,1468.58,1572.43,1462.84,0.713,5.74,-5.74
2023-04-25,2223,premier_league,Leeds,Leicester,1,1,1401.82,1457.47,1401.7,1457.59,0.506,-0.13,0.13
2023-04-26,2223,premier_league,Nott'm Forest,Brighton,3,1,1365.98,1584.73,1387.4,1563.31,0.286,21.41,-21.41
2023-04-26,2223,premier_league,Chelsea,Brentford,0,2,1529.01,1509.17,1510.63,1527.56,0.613,-18.39,18.39
2023-04-26,2223,premier_league,West Ham,Liverpool,1,2,1497.64,1680.77,1491.05,1687.37,0.33,-6.6,6.6
2023-04-26,2223,premier_league,Man City,Arsenal,4,1,1824.43,1713.0,1833.93,1703.5,0.728,9.5,-9.5
2023-04-27,2223,premier_league,Southampton,Bournemouth,0,1,1355.27,1424.71,1345.54,1434.44,0.486,-9.73,9.73
2023-04-27,2223,premier_league,Tottenham,Man United,2,2,1583.51,1621.13,1582.86,1621.77,0.532,-0.64,0.64
2023-04-27,2223,premier_league,Everton,Newcastle,1,4,1391.87,1630.17,1382.64,1639.4,0.264,-9.23,9.23
2023-04-29,2223,premier_league,Crystal Palace,West Ham,4,3,1477.35,1491.05,1486.03,1482.37,0.566,8.68,-8.68
2023-04-29,2223,premier_league,Brentford,Nott'm Forest,2,1,1527.56,1387.4,1532.36,1382.59,0.76,4.8,-4.8
2023-04-29,2223,premier_league,Brighton,Wolves,6,0,1563.31,1459.26,1575.21,1447.36,0.72,11.9,-11.9
2023-04-30,2223,premier_league,Bournemouth,Leeds,4,1,1434.44,1401.7,1447.38,1388.76,0.63,12.94,-12.94
2023-04-30,2223,premier_league,Fulham,Man City,1,2,1462.84,1833.93,1459.98,1836.79,0.143,-2.86,2.86
2023-04-30,2223,premier_league,Man United,Aston Villa,1,0,1621.77,1572.43,1628.73,1565.48,0.652,6.95,-6.95
2023-04-30,2223,premier_league,Newcastle,Southampton,3,1,1639.4,1345.54,1642.86,1342.08,0.885,3.46,-3.46
2023-04-30,2223,premier_league,Liverpool,Tottenham,4,3,1687.37,1582.86,1692.96,1577.27,0.721,5.59,-5.59
2023-05-01,2223,premier_league,Leicester,Everton,2,2,1457.59,1382.64,1453.89,1386.34,0.685,-3.7,3.7
2023-05-02,2223,premier_league,Arsenal,Chelsea,3,1,1703.5,1510.63,1709.17,1504.95,0.811,5.67,-5.67
2023-05-03,2223,premier_league,Man City,West Ham,3,0,1836.79,1482.37,1839.74,1479.42,0.916,2.95,-2.95
2023-05-03,2223,premier_league,Liverpool,Fulham,1,0,1692.96,1459.98,1696.08,1456.86,0.844,3.12,-3.12
2023-05-04,2223,premier_league,Brighton,Man United,1,0,1575.21,1628.73,1585.03,1618.91,0.509,9.81,-9.81
2023-05-06,2223,premier_league,Bournemouth,Chelsea,1,3,1447.38,1504.95,1432.27,1520.06,0.503,-15.1,15.1
2023-05-06,2223,premier_league,Man City,Leeds,2,1,1839.74,1388.76,1840.75,1387.76,0.95,1.0,-1.0
2023-05-06,2223,premier_league,Tottenham,Crystal Palace,1,0,1577.27,1486.03,1583.18,1480.12,0.705,5.9,-5.9
2023-05-06,2223,premier_league,Wolves,Aston Villa,1,0,1447.36,1565.48,1459.01,1553.82,0.417,11.66,-11.66
2023-05-06,2223,premier_league,Liverpool,Brentford,1,0,1696.08,1532.36,1700.41,1528.04,0.784,4.32,-4.32
2023-05-07,2223,premier_league,West Ham,Man United,1,0,1479.42,1618.91,1491.67,1606.66,0.388,12.25,-12.25
2023-05-07,2223,premier_league,Newcastle,Arsenal,0,2,1642.86,1709.17,1628.14,1723.9,0.491,-14.73,14.73
2023-05-08,2223,premier_league,Nott'm Forest,Southampton,4,3,1382.59,1342.08,1389.78,1334.9,0.641,7.19,-7.19
2023-05-08,2223,premier_league,Brighton,Everton,1,5,1585.03,1386.34,1554.43,1416.94,0.816,-30.6,30.6
2023-05-08,2223,premier_league,Fulham,Leicester,5,3,1456.86,1453.89,1469.17,1441.58,0.59,12.31,-12.31
2023-05-13,2223,premier_league,Man United,Wolves,2,0,1606.66,1459.01,1613.63,1452.04,0.768,6.97,-6.97
2023-05-13,2223,premier_league,Leeds,Newcastle,2,2,1387.76,1628.14,1392.53,1623.36,0.261,4.77,-4.77
2023-05-13,2223,premier_league,Aston Villa,Tottenham,2,1,1553.82,1583.18,1562.94,1574.06,0.544,9.12,-9.12
2023-05-13,2223,premier_league,Chelsea,Nott'm Forest,2,2,1520.06,1389.78,1515.07,1394.77,0.749,-4.99,4.99
2023-05-13,2223,premier_league,Crystal Palace,Bournemouth,2,0,1480.12,1432.27,1490.61,1421.78,0.65,10.49,-10.49
2023-05-13,2223,premier_league,Southampton,Fulham,0,2,1334.9,1469.17,1323.05,1481.01,0.395,-11.84,11.84
2023-05-14,2223,premier_league,Everton,Man City,0,3,1416.94,1840.75,1413.1,1844.58,0.11,-3.84,3.84
2023-05-14,2223,premier_league,Arsenal,Brighton,0,3,1723.9,1554.43,1696.27,1582.06,0.789,-27.63,27.63
2023-05-14,2223,premier_league,Brentford,West Ham,2,0,1528.04,1491.67,1538.98,1480.73,0.635,10.94,-10.94
2023-05-15,2223,premier_league,Leicester,Liverpool,0,3,1441.58,1700.41,1433.13,1708.86,0.241,-8.45,8.45
2023-05-18,2223,premier_league,Newcastle,Brighton,4,1,1623.36,1582.06,1635.9,1569.52,0.642,12.54,-12.54
2023-05-20,2223,premier_league,Tottenham,Brentford,1,3,1574.06,1538.98,1555.05,1557.99,0.634,-19.01,19.01
2023-05-20,2223,premier_league,Bournemouth,Man United,0,1,1421.78,1613.63,1415.41,1620.01,0.319,-6.38,6.38
2023-05-20,2223,premier_league,Fulham,Crystal Palace,2,2,1481.01,1490.61,1479.57,1492.05,0.572,-1.44,1.44
2023-05-20,2223,premier_league,Liverpool,Aston Villa,1,1,1708.86,1562.94,1703.54,1568.26,0.766,-5.32,5.32
2023-05-20,2223,premier_league,Wolves,Everton,1,1,1452.04,1413.1,1449.27,1415.87,0.639,-2.77,2.77
2023-05-20,2223,premier_league,Nott'm Forest,Arsenal,1,0,1394.77,1696.27,1410.78,1680.26,0.199,16.01,-16.01
2023-05-21,2223,premier_league,West Ham,Leeds,3,1,1480.73,1392.53,1489.69,1383.57,0.701,8.96,-8.96
2023-05-21,2223,premier_league,Brighton,Southampton,3,1,1569.52,1323.05,1573.91,1318.67,0.854,4.39,-4.39
2023-05-21,2223,premier_league,Man City,Chelsea,1,0,1844.58,1515.07,1846.51,1513.15,0.904,1.92,-1.92
2023-05-22,2223,premier_league,Newcastle,Leicester,0,0,1635.9,1433.13,1629.51,1439.52,0.819,-6.39,6.39
2023-05-24,2223,premier_league,Brighton,Man City,1,1,1573.91,1846.51,1579.36,1841.05,0.227,5.45,-5.45
2023-05-25,2223,premier_league,Man United,Chelsea,4,1,1620.01,1513.15,1629.7,1503.46,0.723,9.69,-9.69
2023-05-28,2223,premier_league,Leicester,West Ham,2,1,1439.52,1489.69,1449.23,1479.97,0.514,9.72,-9.72
2023-05-28,2223,premier_league,Leeds,Tottenham,1,4,1383.57,1555.05,1371.5,1567.12,0.345,-12.07,12.07
2023-05-28,2223,premier_league,Everton,Bournemouth,1,0,1415.87,1415.41,1424.15,1407.13,0.586,8.28,-8.28
2023-05-28,2223,premier_league,Crystal Palace,Nott'm Forest,1,1,1492.05,1410.78,1488.2,1414.64,0.693,-3.86,3.86
2023-05-28,2223,premier_league,Man United,Fulham,2,1,1629.7,1479.57,1634.29,1474.98,0.77,4.6,-4.6
2023-05-28,2223,premier_league,Brentford,Man City,1,0,1557.99,1841.05,1573.65,1825.39,0.217,15.66,-15.66
2023-05-28,2223,premier_league,Aston Villa,Brighton,2,1,1568.26,1579.36,1576.86,1570.76,0.57,8.6,-8.6
2023-05-28,2223,premier_league,Arsenal,Wolves,5,0,1680.26,1449.27,1686.57,1442.96,0.842,6.31,-6.31
2023-05-28,2223,premier_league,Chelsea,Newcastle,1,1,1503.46,1629.51,1505.34,1627.63,0.406,1.88,-1.88
2023-05-28,2223,premier_league,Southampton,Liverpool,4,4,1318.67,1703.54,1326.0,1696.21,0.134,7.33,-7.33
2022-08-12,2223,la_liga,Osasuna,Sevilla,2,1,1451.5,1651.78,1465.34,1637.95,0.308,13.83,-13.83
2022-08-13,2223,la_liga,Celta,Espanol,2,2,1501.02,1441.66,1497.71,1444.97,0.665,-3.31,3.31
2022-08-13,2223,la_liga,Valladolid,Villarreal,0,3,1363.75,1594.98,1354.24,1604.49,0.272,-9.51,9.51
2022-08-13,2223,la_liga,Barcelona,Vallecano,0,0,1706.67,1388.1,1698.7,1396.07,0.898,-7.97,7.97
2022-08-14,2223,la_liga,Cadiz,Sociedad,0,1,1444.01,1566.91,1435.8,1575.12,0.41,-8.21,8.21
2022-08-14,2223,la_liga,Valencia,Girona,1,0,1479.12,1500.0,1487.99,1482.24,0.556,8.88,-17.76
2022-08-14,2223,la_liga,Almeria,Real Madrid,1,2,1500.0,1756.36,1490.24,1761.24,0.244,-9.76,4.88
2022-08-15,2223,la_liga,Ath Bilbao,Mallorca,0,0,1537.47,1367.86,1531.68,1373.65,0.789,-5.79,5.79
2022-08-15,2223,la_liga,Getafe,Ath Madrid,0,3,1442.66,1672.28,1433.08,1681.86,0.274,-9.58,9.58
2022-08-15,2223,la_liga,Betis,Elche,3,0,1603.16,1418.44,1610.03,1411.57,0.804,6.88,-6.88
2022-08-19,2223,la_liga,Sevilla,Valladolid,1,1,1637.95,1354.24,1630.38,1361.81,0.879,-7.57,7.57
2022-08-19,2223,la_liga,Espanol,Vallecano,0,2,1444.97,1396.07,1425.42,1415.62,0.652,-19.55,19.55
2022-08-20,2223,la_liga,Osasuna,Cadiz,2,0,1465.34,1435.8,1476.55,1424.58,0.626,11.22,-11.22
2022-08-20,2223,la_liga,Mallorca,Betis,1,2,1373.65,1610.03,1368.33,1615.35,0.266,-5.32,5.32
2022-08-20,2223,la_liga,Celta,Real Madrid,1,4,1497.71,1761.24,1489.43,1769.52,0.237,-8.28,8.28
2022-08-21,2223,la_liga,Ath Bilbao,Valencia,1,0,1531.68,1487.99,1538.78,1480.89,0.645,7.1,-7.1
2022-08-21,2223,la_liga,Ath Madrid,Villarreal,0,2,1681.86,1604.49,1661.22,1625.13,0.688,-20.64,20.64
2022-08-21,2223,la_liga,Sociedad,Barcelona,1,4,1575.12,1698.7,1560.79,1713.03,0.41,-14.33,14.33
2022-08-22,2223,la_liga,Elche,Almeria,1,1,1411.57,1490.24,1412.11,1489.16,0.473,0.54,-1.07
2022-08-22,2223,la_liga,Girona,Getafe,3,1,1482.24,1433.08,1503.12,1422.65,0.652,20.87,-10.44
2022-08-26,2223,la_liga,Betis,Osasuna,1,0,1615.35,1476.55,1620.18,1471.72,0.758,4.83,-4.83
2022-08-26,2223,la_liga,Girona,Celta,0,1,1503.12,1489.43,1478.94,1501.52,0.604,-24.18,12.09
2022-08-27,2223,la_liga,Almeria,Sevilla,2,1,1489.16,1630.38,1513.75,1618.08,0.385,24.59,-12.3
2022-08-27,2223,la_liga,Elche,Sociedad,0,1,1412.11,1560.79,1404.6,1568.29,0.375,-7.5,7.5
2022-08-27,2223,la_liga,Vallecano,Mallorca,0,2,1415.62,1368.33,1396.13,1387.82,0.65,-19.49,19.49
2022-08-28,2223,la_liga,Getafe,Villarreal,0,0,1422.65,1625.13,1426.53,1621.24,0.306,3.89,-3.89
2022-08-28,2223,la_liga,Barcelona,Valladolid,4,0,1713.03,1361.81,1716.25,1358.6,0.914,3.21,-3.21
2022-08-28,2223,la_liga,Espanol,Real Madrid,1,3,1425.42,1769.52,1420.52,1774.41,0.163,-4.89,4.89
2022-08-29,2223,la_liga,Cadiz,Ath Bilbao,0,4,1424.58,1538.78,1408.74,1554.63,0.423,-15.85,15.85
2022-08-29,2223,la_liga,Valencia,Ath Madrid,0,1,1480.89,1661.22,1474.22,1667.89,0.333,-6.67,6.67
2022-09-02,2223,la_liga,Celta,Cadiz,3,0,1501.52,1408.74,1511.79,1398.47,0.707,10.26,-10.26
2022-09-03,2223,la_liga,Sevilla,Barcelona,0,3,1618.08,1716.25,1602.49,1731.83,0.445,-15.59,15.59
2022-09-03,2223,la_liga,Sociedad,Ath Madrid,1,1,1568.29,1667.89,1569.43,1666.75,0.443,1.13,-1.13
2022-09-03,2223,la_liga,Real Madrid,Betis,2,1,1774.41,1620.18,1778.93,1615.67,0.774,4.51,-4.51
2022-09-03,2223,la_liga,Mallorca,Girona,1,1,1387.82,1478.94,1388.71,1477.15,0.455,0.89,-1.79
2022-09-04,2223,la_liga,Osasuna,Vallecano,2,1,1471.72,1396.13,1478.01,1389.85,0.686,6.28,-6.28
2022-09-04,2223,la_liga,Ath Bilbao,Espanol,0,1,1554.63,1420.52,1539.56,1435.59,0.753,-15.07,15.07
2022-09-04,2223,la_liga,Villarreal,Elche,4,0,1621.24,1404.6,1627.58,1398.26,0.831,6.34,-6.34
2022-09-04,2223,la_liga,Valencia,Getafe,5,1,1474.22,1426.53,1487.34,1413.42,0.65,13.12,-13.12
2022-09-05,2223,la_liga,Valladolid,Almeria,1,0,1358.6,1513.75,1371.27,1488.41,0.366,12.67,-25.34
2022-09-09,2223,la_liga,Girona,Valladolid,2,1,1477.15,1371.27,1488.27,1365.71,0.722,11.12,-5.56
2022-09-10,2223,la_liga,Cadiz,Barcelona,0,4,1398.47,1731.83,1392.03,1738.27,0.172,-6.44,6.44
2022-09-10,2223,la_liga,Ath Madrid,Celta,4,1,1666.75,1511.79,1674.62,1503.92,0.775,7.87,-7.87
2022-09-10,2223,la_liga,Vallecano,Valencia,2,1,1389.85,1487.34,1400.93,1476.27,0.446,11.07,-11.07
2022-09-10,2223,la_liga,Espanol,Sevilla,2,3,1435.59,1602.49,1428.58,1609.51,0.351,-7.02,7.02
2022-09-11,2223,la_liga,Betis,Villarreal,1,0,1615.67,1627.58,1624.29,1618.96,0.569,8.62,-8.62
2022-09-11,2223,la_liga,Getafe,Sociedad,2,1,1413.42,1569.43,1426.11,1556.73,0.365,12.7,-12.7
2022-09-11,2223,la_liga,Elche,Ath Bilbao,1,4,1398.26,1539.56,1384.79,1553.04,0.385,-13.48,13.48
2022-09-11,2223,la_liga,Real Madrid,Mallorca,4,1,1778.93,1388.71,1781.36,1386.27,0.93,2.44,-2.44
2022-09-12,2223,la_liga,Almeria,Osasuna,0,1,1488.41,1478.01,1464.41,1490.01,0.6,-24.0,12.0
2022-09-16,2223,la_liga,Valladolid,Cadiz,0,1,1365.71,1392.03,1354.75,1403.0,0.548,-10.97,10.97
2022-09-17,2223,la_liga,Mallorca,Almeria,1,0,1386.27,1464.41,1396.79,1443.37,0.474,10.52,-21.04
2022-09-17,2223,la_liga,Barcelona,Elche,3,0,1738.27,1384.79,1741.24,1381.82,0.915,2.96,-2.96
2022-09-17,2223,la_liga,Valencia,Celta,3,0,1476.27,1503.92,1492.14,1488.04,0.546,15.88,-15.88
2022-09-17,2223,la_liga,Ath Bilbao,Vallecano,3,2,1553.04,1400.93,1557.59,1396.37,0.772,4.56,-4.56
2022-09-18,2223,la_liga,Ath Madrid,Real Madrid,1,2,1674.62,1781.36,1665.96,1790.03,0.433,-8.66,8.66
2022-09-18,2223,la_liga,Betis,Girona,2,1,1624.29,1488.27,1629.18,1478.49,0.756,4.89,-9.78
2022-09-18,2223,la_liga,Sociedad,Espanol,2,1,1556.73,1428.58,1561.79,1423.52,0.747,5.06,-5.06
2022-09-18,2223,la_liga,Osasuna,Getafe,0,2,1490.01,1426.11,1469.87,1446.24,0.671,-20.13,20.13
2022-09-18,2223,la_liga,Villarreal,Sevilla,1,1,1618.96,1609.51,1616.98,1611.48,0.599,-1.97,1.97
2022-09-30,2223,la_liga,Ath Bilbao,Almeria,4,0,1557.59,1443.37,1567.66,1423.24,0.732,10.06,-20.13
2022-10-01,2223,la_liga,Cadiz,Villarreal,0,0,1403.0,1616.98,1407.16,1612.82,0.292,4.16,-4.16
2022-10-01,2223,la_liga,Getafe,Valladolid,2,3,1446.24,1354.75,1432.14,1368.85,0.705,-14.1,14.1
2022-10-01,2223,la_liga,Sevilla,Ath Madrid,0,2,1611.48,1665.96,1596.25,1681.2,0.508,-15.24,15.24
2022-10-01,2223,la_liga,Mallorca,Barcelona,0,1,1396.79,1741.24,1393.54,1744.49,0.163,-3.26,3.26
2022-10-02,2223,la_liga,Real Madrid,Osasuna,1,1,1790.03,1469.87,1782.04,1477.86,0.899,-7.98,7.98
2022-10-02,2223,la_liga,Espanol,Valencia,2,2,1423.52,1492.14,1423.77,1491.89,0.488,0.25,-0.25
2022-10-02,2223,la_liga,Celta,Betis,1,0,1488.04,1629.18,1500.34,1616.89,0.385,12.29,-12.29
2022-10-02,2223,la_liga,Girona,Sociedad,3,5,1478.49,1561.79,1450.5,1575.79,0.467,-27.99,14.0
2022-10-03,2223,la_liga,Vallecano,Elche,2,1,1396.37,1381.82,1404.26,1373.94,0.606,7.89,-7.89
2022-10-07,2223,la_liga,Osasuna,Valencia,1,2,1477.86,1491.89,1466.54,1503.21,0.566,-11.32,11.32
2022-10-08,2223,la_liga,Almeria,Vallecano,3,1,1423.24,1404.26,1446.54,1392.61,0.612,23.3,-11.65
2022-10-08,2223,la_liga,Ath Madrid,Girona,2,1,1681.2,1450.5,1684.36,1444.18,0.842,3.16,-6.32
2022-10-08,2223,la_liga,Sevilla,Ath Bilbao,1,1,1596.25,1567.66,1593.75,1570.15,0.625,-2.5,2.5
2022-10-08,2223,la_liga,Getafe,Real Madrid,0,1,1432.14,1782.04,1428.97,1785.22,0.159,-3.17,3.17
2022-10-09,2223,la_liga,Valladolid,Betis,0,0,1368.85,1616.89,1373.79,1611.95,0.253,4.94,-4.94
2022-10-09,2223,la_liga,Cadiz,Espanol,2,2,1407.16,1423.77,1405.92,1425.01,0.562,-1.24,1.24
2022-10-09,2223,la_liga,Sociedad,Villarreal,1,0,1575.79,1612.82,1585.13,1603.48,0.533,9.34,-9.34
2022-10-09,2223,la_liga,Barcelona,Celta,1,0,1744.49,1500.34,1747.45,1497.38,0.852,2.96,-2.96
2022-10-10,2223,la_liga,Elche,Mallorca,1,1,1373.94,1393.54,1372.78,1394.7,0.558,-1.16,1.16
2022-10-14,2223,la_liga,Vallecano,Getafe,0,0,1392.61,1428.97,1391.93,1429.65,0.534,-0.68,0.68
2022-10-15,2223,la_liga,Ath Bilbao,Ath Madrid,0,1,1570.15,1684.36,1561.7,1692.81,0.423,-8.45,8.45
2022-10-15,2223,la_liga,Mallorca,Sevilla,0,1,1394.7,1593.75,1388.5,1599.95,0.31,-6.2,6.2
2022-10-15,2223,la_liga,Girona,Cadiz,1,1,1444.18,1405.92,1438.67,1408.67,0.638,-5.51,2.76
2022-10-15,2223,la_liga,Valencia,Elche,2,2,1503.21,1372.78,1498.22,1377.77,0.75,-4.99,4.99
2022-10-16,2223,la_liga,Celta,Sociedad,1,2,1497.38,1585.13,1488.17,1594.33,0.46,-9.2,9.2
2022-10-16,2223,la_liga,Real Madrid,Barcelona,3,1,1785.22,1747.45,1796.1,1736.56,0.637,10.89,-10.89
2022-10-16,2223,la_liga,Espanol,Valladolid,1,0,1425.01,1373.79,1431.91,1366.89,0.655,6.9,-6.9
2022-10-16,2223,la_liga,Betis,Almeria,3,1,1611.95,1446.54,1618.39,1433.66,0.785,6.44,-12.87
2022-10-17,2223,la_liga,Villarreal,Osasuna,2,0,1603.48,1466.54,1610.79,1459.24,0.757,7.3,-7.3
2022-10-18,2223,la_liga,Getafe,Ath Bilbao,2,2,1429.65,1561.7,1431.69,1559.66,0.398,2.04,-2.04
2022-10-18,2223,la_liga,Sevilla,Valencia,1,1,1599.95,1498.22,1595.6,1502.56,0.717,-4.35,4.35
2022-10-18,2223,la_liga,Ath Madrid,Vallecano,1,1,1692.81,1391.93,1685.04,1399.7,0.889,-7.77,7.77
2022-10-19,2223,la_liga,Elche,Real Madrid,0,3,1377.77,1796.1,1373.82,1800.05,0.113,-3.95,3.95
2022-10-19,2223,la_liga,Sociedad,Mallorca,1,0,1594.33,1388.5,1597.89,1384.94,0.822,3.56,-3.56
2022-10-19,2223,la_liga,Valladolid,Celta,4,1,1366.89,1488.17,1387.44,1467.62,0.413,20.56,-20.56
2022-10-19,2223,la_liga,Cadiz,Betis,0,0,1408.67,1618.39,1412.73,1614.32,0.297,4.06,-4.06
