Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2526,Nott'm Forest,8,2025-11-01,Man United,H,D,2,2,1,3.0,-2.0,-2.0
2526,Nott'm Forest,9,2025-11-22,Liverpool,A,W,0,3,3,3.0,0.0,-2.0
2526,Nott'm Forest,10,2025-11-30,Brighton,H,L,0,2,0,3.0,-3.0,-5.0
2526,Nott'm Forest,11,2025-12-03,Wolves,A,W,0,1,3,3.0,0.0,-5.0
2526,Tottenham,1,2025-08-23,Man City,A,W,0,2,3,3.0,0.0,0.0
2526,Tottenham,2,2025-08-30,Bournemouth,H,L,0,1,0,1.0,-1.0,-1.0
2526,Tottenham,3,2025-09-13,West Ham,A,W,0,3,3,1.0,2.0,1.0
2526,Tottenham,4,2025-09-20,Brighton,A,D,2,2,1,0.0,1.0,2.0
2526,Tottenham,5,2025-09-27,Wolves,H,D,1,1,1,1.0,0.0,2.0
2526,Tottenham,6,2025-10-19,Aston Villa,H,L,1,2,0,3.0,-3.0,-1.0
2526,Tottenham,7,2025-10-26,Everton,A,W,0,3,3,0.0,3.0,2.0
2526,Tottenham,8,2025-11-01,Chelsea,H,L,0,1,0,0.0,0.0,2.0
2526,Tottenham,9,2025-11-08,Man United,H,D,2,2,1,3.0,-2.0,0.0
2526,Tottenham,10,2025-11-23,Arsenal,A,L,4,1,0,0.0,0.0,0.0
2526,Tottenham,11,2025-11-29,Fulham,H,L,1,2,0,1.0,-1.0,-1.0
2526,Tottenham,12,2025-12-02,Newcastle,A,D,2,2,1,0.0,1.0,0.0
2526,West Ham,1,2025-08-22,Chelsea,H,L,1,5,0,0.0,0.0,0.0
2526,West Ham,2,2025-08-31,Nott'm Forest,A,W,0,3,3,0.0,3.0,3.0
2526,West Ham,3,2025-09-13,Tottenham,H,L,0,3,0,1.0,-1.0,2.0
2526,West Ham,4,2025-09-20,Crystal Palace,H,L,1,2,0,0.0,0.0,2.0
2526,West Ham,5,2025-09-29,Everton,A,D,1,1,1,1.0,0.0,2.0
2526,West Ham,6,2025-10-04,Arsenal,A,L,2,0,0,3.0,-3.0,-1.0
2526,West Ham,7,2025-10-20,Brentford,H,L,0,2,0,0.0,0.0,-1.0
2526,West Ham,8,2025-11-02,Newcastle,H,W,3,1,3,0.0,3.0,2.0
2526,West Ham,9,2025-11-22,Bournemouth,A,D,2,2,1,1.0,0.0,2.0
2526,West Ham,10,2025-11-30,Liverpool,H,L,0,2,0,0.0,0.0,2.0
2526,West Ham,11,2025-12-04,Man United,A,D,1,1,1,3.0,-2.0,0.0
2526,Wolves,1,2025-08-16,Man City,H,L,0,4,0,0.0,0.0,0.0
2526,Wolves,2,2025-08-23,Bournemouth,A,L,1,0,0,3.0,-3.0,-3.0
2526,Wolves,3,2025-08-30,Everton,H,L,2,3,0,1.0,-1.0,-4.0
2526,Wolves,4,2025-09-13,Newcastle,A,L,1,0,0,0.0,0.0,-4.0
2526,Wolves,5,2025-09-27,Tottenham,A,D,1,1,1,1.0,0.0,-4.0
2526,Wolves,6,2025-10-05,Brighton,H,D,1,1,1,0.0,1.0,-3.0
2526,Wolves,7,2025-11-01,Fulham,A,L,3,0,0,3.0,-3.0,-6.0
2526,Wolves,8,2025-11-08,Chelsea,A,L,3,0,0,0.0,0.0,-6.0
2526,Wolves,9,2025-11-22,Crystal Palace,H,L,0,2,0,1.0,-1.0,-7.0
2526,Wolves,10,2025-11-30,Aston Villa,A,L,1,0,0,0.0,0.0,-7.0
2526,Wolves,11,2025-12-03,Nott'm Forest,H,L,0,1,0,0.0,0.0,-7.0
